OrderID,OrderDate,WarehouseID,ShipmentDate,DeliveryDate,DelayDays
O000465,2023-05-24,W05,2023-05-30,2023-06-02,0
O000466,2023-03-27,W02,2023-04-03,2023-04-05,0
O000467,2023-07-04,W04,2023-07-07,2023-07-12,2
O000468,2023-10-12,W01,2023-10-16,2023-10-18,0
O000469,2023-08-08,W04,2023-08-14,2023-08-16,0
O000470,2023-03-10,W01,2023-03-15,2023-03-16,0
O000471,2023-02-16,W03,2023-02-25,2023-03-03,3
O000472,2023-04-04,W03,2023-04-05,2023-04-07,0
O000473,2023-08-26,W04,2023-08-31,2023-09-04,1
O000474,2023-07-23,W03,2023-07-24,2023-07-27,0
O000475,2023-08-06,W05,2023-08-14,2023-08-17,0
O000476,2023-12-07,W04,2023-12-14,2023-12-15,0
O000477,2023-02-08,W02,2023-02-13,2023-02-17,1
O000478,2023-04-10,W05,2023-04-16,2023-04-22,3
O000479,2023-10-16,W04,2023-10-20,2023-10-24,1
O000480,2023-09-11,W01,2023-09-20,2023-09-23,0
O000481,2023-08-10,W03,2023-08-13,2023-08-17,1
O000482,2023-12-23,W03,2023-12-25,2023-12-31,3
O000483,2023-01-23,W03,2023-01-30,2023-02-04,2
O000484,2023-09-07,W04,2023-09-09,2023-09-11,0
O000485,2023-01-10,W05,2023-01-16,2023-01-18,0
O000486,2023-09-03,W01,2023-09-11,2023-09-14,0
O000487,2023-11-21,W03,2023-11-24,2023-11-27,0
O000488,2023-04-10,W05,2023-04-13,2023-04-19,3
O000489,2023-10-17,W02,2023-10-20,2023-10-24,1
O000490,2023-06-29,W02,2023-06-30,2023-07-06,3
O000491,2023-08-11,W01,2023-08-20,2023-08-21,0
O000492,2023-09-07,W03,2023-09-12,2023-09-15,0
O000493,2023-05-27,W02,2023-06-05,2023-06-08,0
O000494,2023-04-06,W05,2023-04-11,2023-04-14,0
O000495,2023-09-14,W05,2023-09-21,2023-09-27,3
O000496,2023-11-21,W02,2023-11-22,2023-11-28,3
O000497,2023-01-04,W03,2023-01-13,2023-01-17,1
O000498,2023-01-16,W01,2023-01-17,2023-01-22,2
O000499,2023-10-07,W03,2023-10-11,2023-10-14,0
O000500,2023-12-02,W04,2023-12-09,2023-12-14,2
O000501,2023-09-04,W02,2023-09-13,2023-09-19,3
O000502,2023-09-15,W04,2023-09-16,2023-09-20,1
O000503,2023-06-09,W02,2023-06-15,2023-06-21,3
O000504,2023-12-06,W01,2023-12-11,2023-12-12,0
O000505,2023-06-01,W03,2023-06-04,2023-06-06,0
O000506,2023-06-27,W03,2023-06-29,2023-07-01,0
O000507,2023-06-12,W02,2023-06-13,2023-06-19,3
O000508,2023-02-02,W05,2023-02-04,2023-02-06,0
O000509,2023-06-28,W04,2023-07-02,2023-07-04,0
O000510,2023-04-11,W03,2023-04-17,2023-04-21,1
O000511,2023-09-25,W03,2023-09-30,2023-10-02,0
O000512,2023-11-19,W02,2023-11-23,2023-11-27,1
O000513,2023-03-06,W05,2023-03-14,2023-03-15,0
O000514,2023-06-17,W04,2023-06-24,2023-06-27,0
O000515,2023-11-26,W05,2023-11-30,2023-12-03,0
O000516,2023-02-12,W05,2023-02-17,2023-02-20,0
O000517,2023-02-13,W02,2023-02-18,2023-02-22,1
O000518,2023-10-12,W05,2023-10-15,2023-10-19,1
O000519,2023-01-12,W04,2023-01-21,2023-01-25,1
O000520,2023-04-05,W01,2023-04-10,2023-04-11,0
O000521,2023-10-29,W01,2023-10-31,2023-11-05,2
O000522,2023-09-10,W04,2023-09-14,2023-09-18,1
O000523,2023-08-30,W02,2023-09-03,2023-09-07,1
O000524,2023-02-04,W03,2023-02-09,2023-02-12,0
O000525,2023-08-03,W02,2023-08-11,2023-08-17,3
O000526,2023-12-03,W04,2023-12-08,2023-12-10,0
O000527,2023-03-31,W05,2023-04-01,2023-04-03,0
O000528,2023-09-21,W01,2023-09-23,2023-09-24,0
O000529,2023-04-03,W05,2023-04-06,2023-04-08,0
O000530,2023-03-31,W02,2023-04-03,2023-04-08,2
O000531,2023-04-25,W04,2023-05-01,2023-05-04,0
O000532,2023-04-15,W01,2023-04-24,2023-04-25,0
O000533,2023-07-15,W04,2023-07-16,2023-07-18,0
O000534,2023-11-10,W01,2023-11-16,2023-11-18,0
O000535,2023-04-24,W01,2023-05-03,2023-05-09,3
O000536,2023-03-16,W01,2023-03-20,2023-03-23,0
O000537,2023-08-05,W02,2023-08-08,2023-08-09,0
O000538,2023-10-04,W04,2023-10-10,2023-10-13,0
O000539,2023-09-06,W03,2023-09-12,2023-09-13,0
O000540,2023-06-13,W03,2023-06-15,2023-06-17,0
O000541,2023-12-23,W03,2023-12-28,2023-12-31,0
O000542,2023-07-11,W04,2023-07-12,2023-07-15,0
O000543,2023-08-15,W05,2023-08-24,2023-08-29,2
O000544,2023-06-26,W04,2023-07-05,2023-07-11,3
O000545,2023-04-09,W01,2023-04-12,2023-04-15,0
O000546,2023-02-05,W05,2023-02-10,2023-02-11,0
O000547,2023-04-06,W01,2023-04-09,2023-04-14,2
O000548,2023-06-01,W01,2023-06-08,2023-06-11,0
O000549,2023-05-31,W04,2023-06-01,2023-06-04,0
O000550,2023-07-09,W03,2023-07-14,2023-07-19,2
O000551,2023-08-12,W05,2023-08-18,2023-08-20,0
O000552,2023-02-06,W02,2023-02-13,2023-02-16,0
O000553,2023-09-25,W03,2023-09-28,2023-10-02,1
O000554,2023-07-02,W02,2023-07-09,2023-07-15,3
O000555,2023-01-13,W04,2023-01-17,2023-01-19,0
O000556,2023-10-06,W05,2023-10-12,2023-10-15,0
O000557,2023-08-05,W04,2023-08-10,2023-08-12,0
O000558,2023-12-21,W02,2023-12-25,2023-12-26,0
O000559,2023-12-27,W01,2024-01-02,2024-01-04,0
O000560,2023-10-13,W04,2023-10-16,2023-10-21,2
O000561,2023-09-30,W05,2023-10-03,2023-10-06,0
O000562,2023-03-03,W04,2023-03-08,2023-03-10,0
O000563,2023-03-25,W03,2023-03-30,2023-04-03,1
O000564,2023-08-05,W04,2023-08-14,2023-08-15,0
O000565,2023-12-08,W02,2023-12-12,2023-12-13,0
O000566,2023-07-06,W04,2023-07-11,2023-07-13,0
O000567,2023-01-19,W05,2023-01-28,2023-02-02,2
O000568,2023-06-26,W04,2023-06-30,2023-07-01,0
O000569,2023-04-10,W04,2023-04-13,2023-04-15,0
O000570,2023-08-21,W05,2023-08-28,2023-08-30,0
O000571,2023-03-17,W04,2023-03-24,2023-03-25,0
O000572,2023-09-22,W05,2023-09-30,2023-10-02,0
O000573,2023-10-11,W02,2023-10-15,2023-10-17,0
O000574,2023-07-25,W05,2023-07-29,2023-08-04,3
O000575,2023-08-11,W02,2023-08-20,2023-08-24,1
O000576,2023-02-21,W02,2023-02-28,2023-03-02,0
O000577,2023-12-05,W05,2023-12-08,2023-12-14,3
O000578,2023-05-24,W04,2023-06-02,2023-06-08,3
O000579,2023-03-10,W03,2023-03-15,2023-03-17,0
O000580,2023-04-09,W05,2023-04-13,2023-04-18,2
O000581,2023-01-25,W04,2023-01-26,2023-01-27,0
O000582,2023-02-22,W02,2023-03-03,2023-03-09,3
O000583,2023-05-31,W01,2023-06-06,2023-06-12,3
O000584,2023-05-24,W03,2023-05-26,2023-05-31,2
O000585,2023-02-26,W04,2023-03-05,2023-03-08,0
O000586,2023-02-08,W03,2023-02-11,2023-02-16,2
O000587,2023-04-19,W01,2023-04-25,2023-04-28,0
O000588,2023-06-30,W01,2023-07-08,2023-07-11,0
O000589,2023-02-11,W01,2023-02-14,2023-02-19,2
O000590,2023-07-05,W05,2023-07-10,2023-07-14,1
O000591,2023-08-11,W03,2023-08-17,2023-08-22,2
O000592,2023-05-02,W05,2023-05-03,2023-05-09,3
O000593,2023-05-13,W01,2023-05-20,2023-05-21,0
O000594,2023-06-12,W04,2023-06-16,2023-06-21,2
O000595,2023-08-03,W01,2023-08-10,2023-08-14,1
O000596,2023-08-09,W05,2023-08-16,2023-08-21,2
O000597,2023-08-23,W01,2023-08-28,2023-09-01,1
O000598,2023-11-27,W01,2023-12-05,2023-12-06,0
O000599,2023-05-26,W05,2023-06-03,2023-06-05,0
O000600,2023-08-27,W05,2023-09-01,2023-09-05,1
O000601,2023-03-17,W04,2023-03-22,2023-03-26,1
O000602,2023-01-09,W05,2023-01-16,2023-01-22,3
O000603,2023-03-15,W04,2023-03-21,2023-03-25,1
O000604,2023-09-10,W02,2023-09-14,2023-09-15,0
O000605,2023-08-18,W02,2023-08-20,2023-08-23,0
O000606,2023-01-07,W05,2023-01-15,2023-01-19,1
O000607,2023-06-23,W01,2023-06-26,2023-06-27,0
O000608,2023-05-21,W03,2023-05-23,2023-05-29,3
O000609,2023-06-17,W01,2023-06-24,2023-06-30,3
O000610,2023-06-19,W05,2023-06-25,2023-06-27,0
O000611,2023-10-10,W04,2023-10-18,2023-10-22,1
O000612,2023-05-02,W01,2023-05-08,2023-05-11,0
O000613,2023-07-13,W02,2023-07-20,2023-07-21,0
O000614,2023-01-05,W05,2023-01-07,2023-01-09,0
O000615,2023-01-29,W01,2023-01-31,2023-02-03,0
O000616,2023-06-14,W01,2023-06-20,2023-06-22,0
O000617,2023-12-05,W04,2023-12-14,2023-12-17,0
O000618,2023-05-16,W04,2023-05-19,2023-05-24,2
O000619,2023-12-31,W04,2024-01-08,2024-01-13,2
O000620,2023-11-17,W03,2023-11-22,2023-11-27,2
O000621,2023-12-08,W05,2023-12-14,2023-12-16,0
O000622,2023-05-25,W05,2023-05-31,2023-06-05,2
O000623,2023-11-23,W02,2023-11-26,2023-11-27,0
O000624,2023-08-05,W02,2023-08-10,2023-08-11,0
O000625,2023-10-28,W05,2023-10-29,2023-11-03,2
O000626,2023-05-12,W01,2023-05-14,2023-05-17,0
O000627,2023-10-19,W05,2023-10-22,2023-10-25,0
O000628,2023-03-11,W03,2023-03-15,2023-03-17,0
O000629,2023-09-09,W02,2023-09-18,2023-09-21,0
O000630,2023-10-02,W02,2023-10-03,2023-10-07,1
O000631,2023-12-30,W02,2024-01-02,2024-01-05,0
O000632,2023-07-01,W05,2023-07-04,2023-07-05,0
O000633,2023-06-16,W02,2023-06-22,2023-06-28,3
O000634,2023-04-01,W02,2023-04-06,2023-04-09,0
O000635,2023-07-21,W05,2023-07-24,2023-07-26,0
O000636,2023-12-12,W01,2023-12-16,2023-12-19,0
O000637,2023-01-19,W02,2023-01-26,2023-01-28,0
O000638,2023-02-08,W02,2023-02-11,2023-02-15,1
O000639,2023-05-06,W02,2023-05-15,2023-05-20,2
O000640,2023-06-22,W03,2023-06-30,2023-07-04,1
O000641,2023-05-21,W05,2023-05-23,2023-05-24,0
O000642,2023-08-30,W02,2023-09-04,2023-09-10,3
O000643,2023-08-08,W03,2023-08-12,2023-08-16,1
O000644,2023-05-06,W01,2023-05-11,2023-05-15,1
O000645,2023-02-27,W01,2023-03-02,2023-03-03,0
O000646,2023-05-28,W03,2023-05-29,2023-05-30,0
O000647,2023-11-13,W01,2023-11-21,2023-11-26,2
O000648,2023-12-27,W04,2024-01-05,2024-01-10,2
O000649,2023-01-01,W01,2023-01-09,2023-01-12,0
O000650,2023-12-14,W04,2023-12-18,2023-12-20,0
O000651,2023-07-09,W03,2023-07-11,2023-07-12,0
O000652,2023-07-10,W04,2023-07-14,2023-07-18,1
O000653,2023-11-08,W01,2023-11-17,2023-11-21,1
O000654,2023-04-27,W02,2023-05-06,2023-05-11,2
O000655,2023-05-14,W04,2023-05-19,2023-05-21,0
O000656,2023-02-27,W01,2023-03-04,2023-03-05,0
O000657,2023-02-13,W02,2023-02-16,2023-02-21,2
O000658,2023-06-22,W03,2023-06-28,2023-06-30,0
O000659,2023-06-09,W03,2023-06-16,2023-06-17,0
O000660,2023-06-22,W05,2023-07-01,2023-07-05,1
O000661,2023-11-13,W03,2023-11-20,2023-11-24,1
O000662,2023-10-30,W05,2023-11-02,2023-11-07,2
O000663,2023-05-29,W03,2023-06-05,2023-06-07,0
O000664,2023-03-21,W03,2023-03-22,2023-03-26,1
O000665,2023-08-01,W03,2023-08-03,2023-08-05,0
O000666,2023-07-22,W05,2023-07-26,2023-07-31,2
O000667,2023-09-09,W05,2023-09-16,2023-09-19,0
O000668,2023-08-17,W04,2023-08-26,2023-08-28,0
O000669,2023-06-13,W01,2023-06-18,2023-06-24,3
O000670,2023-08-15,W01,2023-08-23,2023-08-25,0
O000671,2023-05-27,W01,2023-06-03,2023-06-08,2
O000672,2023-01-20,W03,2023-01-25,2023-01-31,3
O000673,2023-02-16,W01,2023-02-19,2023-02-22,0
O000674,2023-08-21,W05,2023-08-24,2023-08-28,1
O000675,2023-11-01,W04,2023-11-07,2023-11-08,0
O000676,2023-01-14,W02,2023-01-18,2023-01-23,2
O000677,2023-05-23,W04,2023-05-26,2023-05-27,0
O000678,2023-01-01,W01,2023-01-05,2023-01-08,0
O000679,2023-02-23,W01,2023-02-26,2023-03-04,3
O000680,2023-09-16,W05,2023-09-22,2023-09-25,0
O000681,2023-05-24,W04,2023-05-31,2023-06-02,0
O000682,2023-01-12,W05,2023-01-16,2023-01-17,0
O000683,2023-11-26,W05,2023-11-29,2023-11-30,0
O000684,2023-08-12,W02,2023-08-15,2023-08-18,0
O000685,2023-09-29,W05,2023-10-02,2023-10-08,3
O000686,2023-12-24,W05,2024-01-02,2024-01-03,0
O000687,2023-06-05,W02,2023-06-08,2023-06-12,1
O000688,2023-01-08,W03,2023-01-11,2023-01-14,0
O000689,2023-05-02,W03,2023-05-10,2023-05-12,0
O000690,2023-12-14,W02,2023-12-18,2023-12-20,0
O000691,2023-06-13,W05,2023-06-20,2023-06-22,0
O000692,2023-03-31,W01,2023-04-03,2023-04-04,0
O000693,2023-05-16,W04,2023-05-24,2023-05-27,0
O000694,2023-07-05,W01,2023-07-08,2023-07-10,0
O000695,2023-11-12,W01,2023-11-17,2023-11-20,0
O000696,2023-06-27,W05,2023-06-28,2023-06-29,0
O000697,2023-01-28,W04,2023-02-02,2023-02-06,1
O000698,2023-08-08,W04,2023-08-14,2023-08-18,1
O000699,2023-12-23,W03,2023-12-30,2024-01-03,1
O000700,2023-02-10,W02,2023-02-12,2023-02-13,0
O000701,2023-08-16,W05,2023-08-18,2023-08-20,0
O000702,2023-07-11,W04,2023-07-20,2023-07-21,0
O000703,2023-05-25,W05,2023-05-26,2023-05-29,0
O000704,2023-07-20,W03,2023-07-22,2023-07-26,1
O000705,2023-07-31,W01,2023-08-02,2023-08-05,0
O000706,2023-08-08,W04,2023-08-15,2023-08-16,0
O000707,2023-08-28,W03,2023-09-03,2023-09-08,2
O000708,2023-02-15,W05,2023-02-24,2023-03-01,2
O000709,2023-02-04,W03,2023-02-11,2023-02-12,0
O000710,2023-09-10,W03,2023-09-13,2023-09-15,0
O000711,2023-03-23,W03,2023-03-26,2023-04-01,3
O000712,2023-09-13,W03,2023-09-14,2023-09-17,0
O000713,2023-07-16,W03,2023-07-24,2023-07-25,0
O000714,2023-10-30,W03,2023-10-31,2023-11-01,0
O000715,2023-01-10,W02,2023-01-12,2023-01-17,2
O000716,2023-11-08,W05,2023-11-15,2023-11-19,1
O000717,2023-10-13,W01,2023-10-14,2023-10-18,1
O000718,2023-08-30,W05,2023-09-03,2023-09-09,3
O000719,2023-09-08,W04,2023-09-17,2023-09-19,0
O000720,2023-12-31,W04,2024-01-08,2024-01-10,0
O000721,2023-01-05,W05,2023-01-13,2023-01-19,3
O000722,2023-04-29,W03,2023-05-02,2023-05-04,0
O000723,2023-10-16,W02,2023-10-21,2023-10-26,2
O000724,2023-03-06,W01,2023-03-10,2023-03-11,0
O000725,2023-05-26,W03,2023-06-03,2023-06-05,0
O000726,2023-08-12,W05,2023-08-19,2023-08-24,2
O000727,2023-08-27,W05,2023-09-03,2023-09-06,0
O000728,2023-06-26,W02,2023-07-03,2023-07-04,0
O000729,2023-09-24,W02,2023-09-25,2023-10-01,3
O000730,2023-12-07,W05,2023-12-14,2023-12-17,0
O000731,2023-10-09,W03,2023-10-13,2023-10-17,1
O000732,2023-03-04,W03,2023-03-07,2023-03-11,1
O000733,2023-08-05,W03,2023-08-10,2023-08-11,0
O000734,2023-12-08,W01,2023-12-10,2023-12-12,0
O000735,2023-11-11,W01,2023-11-19,2023-11-20,0
O000736,2023-10-10,W03,2023-10-19,2023-10-21,0
O000737,2023-06-26,W05,2023-07-01,2023-07-07,3
O000738,2023-04-08,W02,2023-04-11,2023-04-15,1
O000739,2023-04-15,W04,2023-04-22,2023-04-23,0
O000740,2023-04-09,W02,2023-04-10,2023-04-11,0
O000741,2023-11-07,W02,2023-11-10,2023-11-16,3
O000742,2023-01-06,W04,2023-01-15,2023-01-17,0
O000743,2023-07-16,W03,2023-07-18,2023-07-22,1
O000744,2023-12-17,W02,2023-12-26,2023-12-30,1
O000745,2023-05-13,W04,2023-05-14,2023-05-16,0
O000746,2023-12-24,W05,2023-12-28,2024-01-03,3
O000747,2023-09-16,W05,2023-09-22,2023-09-24,0
O000748,2023-01-23,W05,2023-01-30,2023-02-05,3
O000749,2023-02-22,W03,2023-02-25,2023-02-27,0
O000750,2023-06-14,W02,2023-06-23,2023-06-27,1
O000751,2023-07-21,W02,2023-07-25,2023-07-29,1
O000752,2023-03-24,W01,2023-03-29,2023-03-30,0
O000753,2023-05-25,W05,2023-06-02,2023-06-08,3
O000754,2023-03-26,W03,2023-03-29,2023-04-02,1
O000755,2023-03-19,W04,2023-03-27,2023-04-02,3
O000756,2023-01-01,W03,2023-01-02,2023-01-08,3
O000757,2023-02-20,W02,2023-02-28,2023-03-03,0
O000758,2023-06-22,W05,2023-06-30,2023-07-03,0
O000759,2023-07-24,W01,2023-07-30,2023-08-01,0
O000760,2023-09-17,W03,2023-09-22,2023-09-28,3
O000761,2023-10-15,W01,2023-10-24,2023-10-26,0
O000762,2023-02-03,W02,2023-02-09,2023-02-11,0
O000763,2023-12-14,W04,2023-12-15,2023-12-16,0
O000764,2023-04-05,W03,2023-04-11,2023-04-14,0
O000765,2023-03-13,W02,2023-03-14,2023-03-17,0
O000766,2023-02-08,W05,2023-02-14,2023-02-18,1
O000767,2023-06-03,W03,2023-06-06,2023-06-09,0
O000768,2023-09-07,W01,2023-09-13,2023-09-17,1
O000769,2023-06-11,W03,2023-06-17,2023-06-23,3
O000770,2023-04-28,W02,2023-04-29,2023-04-30,0
O000771,2023-09-16,W02,2023-09-25,2023-09-27,0
O000772,2023-11-02,W01,2023-11-10,2023-11-12,0
O000773,2023-09-25,W02,2023-09-27,2023-10-03,3
O000774,2023-02-23,W03,2023-02-25,2023-03-01,1
O000775,2023-08-24,W01,2023-08-29,2023-09-03,2
O000776,2023-08-10,W02,2023-08-12,2023-08-18,3
O000777,2023-09-08,W02,2023-09-09,2023-09-13,1
O000778,2023-11-09,W03,2023-11-11,2023-11-17,3
O000779,2023-04-22,W02,2023-04-27,2023-04-28,0
O000780,2023-09-12,W03,2023-09-19,2023-09-25,3
O000781,2023-10-30,W05,2023-11-04,2023-11-10,3
O000782,2023-07-26,W03,2023-07-27,2023-07-30,0
O000783,2023-08-17,W04,2023-08-24,2023-08-28,1
O000784,2023-12-07,W02,2023-12-13,2023-12-14,0
O000785,2023-03-07,W05,2023-03-14,2023-03-16,0
O000786,2023-03-16,W01,2023-03-18,2023-03-23,2
O000787,2023-04-13,W04,2023-04-18,2023-04-23,2
O000788,2023-07-11,W01,2023-07-19,2023-07-23,1
O000789,2023-09-09,W04,2023-09-16,2023-09-22,3
O000790,2023-08-14,W05,2023-08-20,2023-08-23,0
O000791,2023-10-21,W05,2023-10-27,2023-11-02,3
O000792,2023-11-02,W05,2023-11-03,2023-11-07,1
O000793,2023-04-08,W04,2023-04-09,2023-04-14,2
O000794,2023-12-04,W03,2023-12-11,2023-12-16,2
O000795,2023-10-13,W01,2023-10-16,2023-10-22,3
O000796,2023-12-01,W03,2023-12-07,2023-12-13,3
O000797,2023-12-13,W03,2023-12-18,2023-12-24,3
O000798,2023-11-04,W02,2023-11-07,2023-11-09,0
O000799,2023-09-06,W01,2023-09-12,2023-09-15,0
O000800,2023-06-15,W04,2023-06-18,2023-06-21,0
O000801,2023-12-01,W02,2023-12-09,2023-12-14,2
O000802,2023-01-30,W02,2023-02-06,2023-02-11,2
O000803,2023-09-04,W05,2023-09-13,2023-09-17,1
O000804,2023-04-16,W04,2023-04-21,2023-04-25,1
O000805,2023-02-20,W03,2023-02-21,2023-02-23,0
O000806,2023-03-22,W03,2023-03-30,2023-04-04,2
O000807,2023-05-13,W03,2023-05-15,2023-05-19,1
O000808,2023-10-12,W05,2023-10-18,2023-10-20,0
O000809,2023-05-18,W03,2023-05-19,2023-05-22,0
O000810,2023-07-03,W01,2023-07-09,2023-07-14,2
O000811,2023-11-26,W03,2023-11-30,2023-12-01,0
O000812,2023-09-30,W03,2023-10-05,2023-10-10,2
O000813,2023-12-06,W01,2023-12-13,2023-12-17,1
O000814,2023-03-10,W05,2023-03-16,2023-03-21,2
O000815,2023-02-03,W02,2023-02-04,2023-02-05,0
O000816,2023-09-19,W04,2023-09-28,2023-10-03,2
O000817,2023-02-22,W05,2023-02-28,2023-03-04,1
O000818,2023-07-24,W03,2023-07-30,2023-08-02,0
O000819,2023-05-06,W02,2023-05-15,2023-05-19,1
O000820,2023-08-23,W04,2023-08-28,2023-08-30,0
O000821,2023-02-12,W04,2023-02-18,2023-02-22,1
O000822,2023-08-28,W04,2023-09-03,2023-09-05,0
O000823,2023-04-21,W01,2023-04-28,2023-05-03,2
O000824,2023-09-06,W01,2023-09-15,2023-09-17,0
O000825,2023-05-31,W02,2023-06-05,2023-06-11,3
O000826,2023-07-02,W03,2023-07-07,2023-07-12,2
O000827,2023-12-02,W02,2023-12-06,2023-12-08,0
O000828,2023-04-05,W03,2023-04-09,2023-04-13,1
O000829,2023-01-08,W05,2023-01-16,2023-01-17,0
O000830,2023-12-26,W04,2023-12-28,2024-01-02,2
O000831,2023-07-03,W04,2023-07-11,2023-07-13,0
O000832,2023-10-08,W01,2023-10-10,2023-10-11,0
O000833,2023-07-14,W05,2023-07-15,2023-07-17,0
O000834,2023-12-18,W05,2023-12-27,2023-12-29,0
O000835,2023-07-14,W03,2023-07-22,2023-07-24,0
O000836,2023-06-04,W05,2023-06-10,2023-06-14,1
O000837,2023-04-03,W01,2023-04-07,2023-04-09,0
O000838,2023-06-09,W03,2023-06-11,2023-06-12,0
O000839,2023-03-02,W02,2023-03-10,2023-03-16,3
O000840,2023-05-02,W03,2023-05-05,2023-05-07,0
O000841,2023-02-20,W02,2023-02-24,2023-03-02,3
O000842,2023-10-04,W03,2023-10-09,2023-10-12,0
O000843,2023-01-05,W04,2023-01-09,2023-01-14,2
O000844,2023-04-02,W02,2023-04-10,2023-04-14,1
O000845,2023-06-19,W01,2023-06-28,2023-07-01,0
O000846,2023-11-13,W02,2023-11-14,2023-11-17,0
O000847,2023-01-22,W02,2023-01-24,2023-01-25,0
O000848,2023-11-22,W03,2023-11-26,2023-11-27,0
O000849,2023-01-01,W04,2023-01-02,2023-01-08,3
O000850,2023-05-13,W03,2023-05-19,2023-05-25,3
O000851,2023-08-21,W03,2023-08-26,2023-08-30,1
O000852,2023-01-12,W04,2023-01-19,2023-01-23,1
O000853,2023-12-12,W03,2023-12-18,2023-12-23,2
O000854,2023-02-15,W04,2023-02-18,2023-02-20,0
O000855,2023-02-03,W01,2023-02-08,2023-02-12,1
O000856,2023-03-19,W04,2023-03-22,2023-03-26,1
O000857,2023-08-06,W05,2023-08-15,2023-08-21,3
O000858,2023-10-28,W04,2023-10-30,2023-11-01,0
O000859,2023-03-14,W04,2023-03-20,2023-03-25,2
O000860,2023-10-09,W05,2023-10-18,2023-10-19,0
O000861,2023-09-06,W04,2023-09-13,2023-09-18,2
O000862,2023-02-16,W02,2023-02-21,2023-02-23,0
O000863,2023-05-01,W03,2023-05-03,2023-05-04,0
O000864,2023-08-02,W03,2023-08-04,2023-08-05,0
O000865,2023-08-27,W01,2023-08-31,2023-09-01,0
O000866,2023-02-25,W01,2023-02-27,2023-03-04,2
O000867,2023-12-16,W05,2023-12-24,2023-12-30,3
O000868,2023-04-17,W02,2023-04-24,2023-04-26,0
O000869,2023-11-15,W01,2023-11-22,2023-11-27,2
O000870,2023-02-17,W03,2023-02-20,2023-02-25,2
O000871,2023-03-02,W01,2023-03-09,2023-03-12,0
O000872,2023-12-03,W01,2023-12-11,2023-12-15,1
O000873,2023-01-26,W04,2023-01-31,2023-02-05,2
O000874,2023-10-19,W01,2023-10-20,2023-10-23,0
O000875,2023-09-14,W05,2023-09-15,2023-09-21,3
O000876,2023-01-08,W03,2023-01-12,2023-01-18,3
O000877,2023-04-23,W05,2023-04-25,2023-04-27,0
O000878,2023-12-21,W05,2023-12-28,2023-12-31,0
O000879,2023-09-10,W02,2023-09-13,2023-09-18,2
O000880,2023-06-29,W04,2023-07-03,2023-07-05,0
O000881,2023-07-26,W05,2023-08-04,2023-08-07,0
O000882,2023-10-30,W02,2023-11-01,2023-11-06,2
O000883,2023-05-07,W03,2023-05-15,2023-05-17,0
O000884,2023-02-25,W03,2023-02-26,2023-02-28,0
O000885,2023-08-02,W02,2023-08-05,2023-08-09,1
O000886,2023-01-14,W05,2023-01-18,2023-01-24,3
O000887,2023-01-28,W05,2023-02-03,2023-02-08,2
O000888,2023-03-19,W04,2023-03-20,2023-03-24,1
O000889,2023-08-04,W04,2023-08-12,2023-08-14,0
O000890,2023-12-31,W03,2024-01-02,2024-01-04,0
O000891,2023-06-03,W04,2023-06-08,2023-06-11,0
O000892,2023-01-14,W02,2023-01-20,2023-01-24,1
O000893,2023-07-06,W03,2023-07-14,2023-07-15,0
O000894,2023-11-08,W05,2023-11-11,2023-11-16,2
O000895,2023-01-07,W03,2023-01-16,2023-01-22,3
O000896,2023-01-03,W01,2023-01-08,2023-01-12,1
O000897,2023-04-21,W03,2023-04-29,2023-05-01,0
O000898,2023-08-26,W04,2023-08-30,2023-09-02,0
O000899,2023-12-29,W02,2024-01-07,2024-01-12,2
O000900,2023-08-27,W05,2023-09-04,2023-09-10,3
O000901,2023-10-01,W05,2023-10-06,2023-10-11,2
O000902,2023-10-21,W04,2023-10-24,2023-10-27,0
O000903,2023-08-15,W04,2023-08-16,2023-08-18,0
O000904,2023-01-15,W04,2023-01-20,2023-01-26,3
O000905,2023-07-11,W01,2023-07-16,2023-07-17,0
O000906,2023-04-29,W02,2023-05-03,2023-05-06,0
O000907,2023-01-28,W01,2023-02-05,2023-02-06,0
O000908,2023-07-21,W04,2023-07-24,2023-07-28,1
O000909,2023-02-08,W02,2023-02-17,2023-02-22,2
O000910,2023-09-30,W04,2023-10-03,2023-10-09,3
O000911,2023-08-19,W02,2023-08-23,2023-08-25,0
O000912,2023-03-27,W05,2023-04-02,2023-04-03,0
O000913,2023-05-06,W01,2023-05-15,2023-05-17,0
O000914,2023-10-27,W04,2023-10-29,2023-11-02,1
O000915,2023-01-25,W04,2023-01-27,2023-01-28,0
O000916,2023-05-25,W03,2023-05-27,2023-05-29,0
O000917,2023-01-13,W05,2023-01-18,2023-01-20,0
O000918,2023-07-31,W04,2023-08-06,2023-08-10,1
O000919,2023-01-25,W01,2023-01-28,2023-01-31,0
O000920,2023-03-09,W05,2023-03-12,2023-03-18,3
O000921,2023-03-08,W04,2023-03-10,2023-03-14,1
O000922,2023-08-21,W01,2023-08-27,2023-08-28,0
O000923,2023-04-19,W03,2023-04-20,2023-04-21,0
O000924,2023-05-26,W03,2023-06-04,2023-06-09,2
O000925,2023-04-21,W01,2023-04-25,2023-04-27,0
O000926,2023-08-16,W05,2023-08-18,2023-08-24,3
O000927,2023-04-21,W01,2023-04-27,2023-04-28,0
O000928,2023-02-03,W01,2023-02-08,2023-02-11,0
O000929,2023-04-21,W03,2023-04-24,2023-04-27,0
